konae,rarangi,kupu,root,suffix,nominal,double_passive
mbc151-not-stripped.txt,0,pouatia,poua,tia,no,no
mbc151-not-stripped.txt,0,kIia,kI,ia,no,no
mbc070-not-stripped.txt,60,fakahokia,fakahoki,a,no,no
mbc151-not-stripped.txt,0,hoea,hoe,a,no,no
mbc151-not-stripped.txt,0,fakatUNia,fakatU,Nia,no,no
mbc151-not-stripped.txt,2,akonatia,ako,na/tia,no,yes
mbc151-not-stripped.txt,5,taNihia,taNi,hia,no,no
mbc151-not-stripped.txt,10,fakahokia,fakahoki,a,no,no
mbc151-not-stripped.txt,11,nohoia,noho,ia,no,no
mbc151-not-stripped.txt,8,karaNahia,karaNa,hia,no,no
mbc151-not-stripped.txt,10,karaNatia,karaNa,tia,no,no
mbc151-not-stripped.txt,0,inuhia,inu,hia,no,no
mbc151-not-stripped.txt,0,kIia,kI,ia,no,no
mbc151-not-stripped.txt,0,heria,heri,a,no,no
mbc151-not-stripped.txt,0,kOrerohia,kOrero,hia,no,no
mbc151-not-stripped.txt,8,fakatUNia,fakatU,Nia,no,no
mbc151-not-stripped.txt,8,takaia,taka,ia,no,no
mbc120-not-stripped.txt,13,Afinahia,Afina,hia,no,no
mbc120-not-stripped.txt,63,heria,heri,a,no,no
mbc120-not-stripped.txt,63,heria,heri,a,no,no
mbc032-not-stripped.txt,33,fakaatuna,fakaatu,na,no,no
mbc120-not-stripped.txt,63,hokoina,hoko,ina,no,no
mbc032-not-stripped.txt,31,roNohia,roNo,hia,no,no
mbc120-not-stripped.txt,63,mirimiria,mirimiri,a,no,no
mbc120-not-stripped.txt,63,mahia,mahi,a,no,no
mbc120-not-stripped.txt,63,katoahia,katoa,hia,no,no
mbc032-not-stripped.txt,33,kitea,kite,a,no,no
mbc120-not-stripped.txt,63,kitea,kite,a,no,no
mbc105-not-stripped.txt,38,kOreroNia,kOrero,Nia,no,no
mbc105-not-stripped.txt,38,moea,moe,a,no,no
mbc105-not-stripped.txt,38,taea,tae,a,no,no
mbc105-not-stripped.txt,38,tukua,tuku,a,no,no
mbc105-not-stripped.txt,38,kaiNa,kai,Na,no,no
mbc105-not-stripped.txt,38,tapatapahia,tapatapahi,a,no,no
mbc105-not-stripped.txt,38,kOreroNia,kOrero,Nia,no,no
mbc105-not-stripped.txt,38,kOreroNia,kOrero,Nia,no,no
mbc176-not-stripped.txt,60,tapaNia,tapa,Nia,no,no
mbc176-not-stripped.txt,82,meatia,mea,tia,no,no
mbc176-not-stripped.txt,64,tapaNia,tapa,Nia,no,no
mbc176-not-stripped.txt,14,kINia,kI,Nia,no,no
mbc176-not-stripped.txt,60,tapahia,tapahi,a,no,no
mbc176-not-stripped.txt,80,puruNia,puru,Nia,no,no
mbc176-not-stripped.txt,60,taea,tae,a,no,no
mbc176-not-stripped.txt,64,tapaNia,tapa,Nia,no,no
mbc176-not-stripped.txt,64,tapaNia,tapa,Nia,no,no
mbc176-not-stripped.txt,76,taea,tae,a,no,no
mbc176-not-stripped.txt,74,meatia,mea,tia,no,no
mbc176-not-stripped.txt,60,tapahiaNia,tapahi,a/Nia,no,yes
mbc176-not-stripped.txt,64,kOreroNia,kOrero,Nia,no,no
mbc176-not-stripped.txt,64,tapaNia,tapa,Nia,no,no
mbc176-not-stripped.txt,60,tapaNia,tapa,Nia,no,no
mbc176-not-stripped.txt,66,fakatipuNia,fakatipu,Nia,no,no
mbc176-not-stripped.txt,80,meatia,mea,tia,no,no
mbc065-not-stripped.txt,56,mahia,mahi,a,no,no
mbc102-not-stripped.txt,1,fakamAramatia,fakamArama,tia,no,no
mbc053-not-stripped.txt,63,tAmia,tAmi,a,no,no
mbc053-not-stripped.txt,65,fAkia,fAki,a,no,no
mbc078-not-stripped.txt,51,kitea,kite,a,no,no
mbc048-not-stripped.txt,23,fakahouria,fakahou,ria,no,no
mbc071-not-stripped.txt,81,fakakapia,fakakapi,a,no,no
mbc078-not-stripped.txt,56,tonutia,tonu,tia,no,no
mbc071-not-stripped.txt,79,tapahia,tapahi,a,no,no
mbc071-not-stripped.txt,81,fakakAhoretia,fakakAhore,tia,no,no
mbc071-not-stripped.txt,81,fakakapia,fakakapi,a,no,no
mbc071-not-stripped.txt,13,tAtANia,tAtA,Nia,no,no
mbc078-not-stripped.txt,51,karikaria,karikari,a,no,no
mbc050-not-stripped.txt,56,fakaarotia,fakaaro,tia,no,no
mbc146-not-stripped.txt,41,mahia,mahi,a,no,no
mbc146-not-stripped.txt,39,katoahia,katoa,hia,no,no
mbc146-not-stripped.txt,41,tipihia,tipi,hia,no,no
mbc146-not-stripped.txt,35,kOrerohia,kOrero,hia,no,no
mbc146-not-stripped.txt,43,nohohia,noho,hia,no,no
mbc146-not-stripped.txt,39,nohohia,noho,hia,no,no
mbc146-not-stripped.txt,35,tukuna,tuku,na,no,no
mbc146-not-stripped.txt,41,iNoahia,iNoa,hia,no,no
mbc146-not-stripped.txt,35,tukuna,tuku,na,no,no
mbc146-not-stripped.txt,39,heria,heri,a,no,no
mbc146-not-stripped.txt,35,iNoahia,iNoa,hia,no,no
mbc134-not-stripped.txt,56,haNA,haNa,a,no,no
mbc134-not-stripped.txt,48,kitea,kite,a,no,no
mbc134-not-stripped.txt,48,kOrerotia,kOrero,tia,no,no
mbc134-not-stripped.txt,48,tapaina,tapa,ina,no,no
mbc134-not-stripped.txt,50,akoNia,ako,Nia,no,no
mbc134-not-stripped.txt,50,fakaaeNia,fakaae,Nia,no,no
mbc134-not-stripped.txt,48,kOrerotia,kOrero,tia,no,no
mbc134-not-stripped.txt,50,tikaina,tika,ina,no,no
mbc134-not-stripped.txt,48,kOrerotia,kOrero,tia,no,no
mbc134-not-stripped.txt,48,kOrerotia,kOrero,tia,no,no
mbc134-not-stripped.txt,48,ririNia,riri,Nia,no,no
mbc134-not-stripped.txt,49,tImataNia,tImata,Nia,no,no
mbc134-not-stripped.txt,48,riririNia,ririri,Nia,no,no
mbc134-not-stripped.txt,48,rINia,rINi,a,no,no
mbc134-not-stripped.txt,48,kOrerotia,kOrero,tia,no,no
mbc134-not-stripped.txt,48,taea,tae,a,no,no
mbc134-not-stripped.txt,50,fakaaeNia,fakaae,Nia,no,no
mbc078-not-stripped.txt,70,kitea,kite,a,no,no
mbc071-not-stripped.txt,53,oatihia,oati,hia,no,no
mbc067-not-stripped.txt,60,mOhiotia,mOhio,tia,no,no
mbc053-not-stripped.txt,38,kitea,kite,a,no,no
mbc071-not-stripped.txt,53,fAkina,fAki,na,no,no
mbc063-not-stripped.txt,39,mOhiotia,mOhio,tia,no,no
mbc046-not-stripped.txt,48,utua,utu,a,no,no
mbc044-not-stripped.txt,57,fakaatuhia,fakaatu,hia,no,no
mbc047-not-stripped.txt,25,taea,tae,a,no,no
mbc049-not-stripped.txt,16,fakakorea,fakakore,a,no,no
mbc067-not-stripped.txt,60,tautokona,tautoko,na,no,no
mbc078-not-stripped.txt,72,fakapaetia,fakapae,tia,no,no
mbc076-not-stripped.txt,24,pOtihia,pOti,hia,no,no
mbc050-not-stripped.txt,58,tirohia,titiro,hia,no,no
mbc071-not-stripped.txt,53,tuhia,tuhi,a,no,no
mbc057-not-stripped.txt,30,kapia,kapi,a,no,no
mbc057-not-stripped.txt,32,werohia,wero,hia,no,no
mbc083-not-stripped.txt,43,kitea,kite,a,no,no
mbc083-not-stripped.txt,47,fakaitia,fakaiti,a,no,no
mbc063-not-stripped.txt,37,tukua,tuku,a,no,no
mbc045-not-stripped.txt,35,fakatauhia,fakatau,hia,no,no
mbc067-not-stripped.txt,58,haNaia,haNa,ia,no,no
mbc057-not-stripped.txt,30,fakaritea,fakarite,a,no,no
mbc058-not-stripped.txt,52,nekea,neke,a,no,no
mbc067-not-stripped.txt,58,tukuna,tuku,na,no,no
mbc044-not-stripped.txt,56,pEneitia,pEnei,tia,no,no
mbc049-not-stripped.txt,12,raupatuhia,raupatu,hia,no,no
mbc076-not-stripped.txt,24,kitea,kite,a,no,no
mbc052-not-stripped.txt,52,tohatia,toha,tia,no,no
mbc049-not-stripped.txt,12,rohea,rohe,a,no,no
mbc049-not-stripped.txt,12,herea,here,a,no,no
mbc057-not-stripped.txt,30,taea,tae,a,no,no
mbc063-not-stripped.txt,37,roNona,roNo,na,no,no
mbc057-not-stripped.txt,63,ahatia,aha,tia,no,no
mbc086-not-stripped.txt,29,tohua,tohu,a,no,no
mbc043-not-stripped.txt,2,taea,tae,a,no,no
mbc044-not-stripped.txt,56,fakapOtaehia,fakapOtae,hia,no,no
mbc057-not-stripped.txt,66,mauheretia,mauhere,tia,no,no
mbc052-not-stripped.txt,52,hainatia,haina,tia,no,no
mbc085-not-stripped.txt,10,hurihia,huri,hia,no,no
mbc067-not-stripped.txt,10,kitea,kite,a,no,no
mbc053-not-stripped.txt,36,ahatia,aha,tia,no,no
mbc066-not-stripped.txt,43,kIia,kI,ia,no,no
mbc088-not-stripped.txt,1,kitea,kite,a,no,no
mbc056-not-stripped.txt,45,pEheatia,pEhea,tia,no,no
mbc044-not-stripped.txt,40,hokoa,hoko,a,no,no
mbc083-not-stripped.txt,27,raNona,roNo,na,no,no
mbc085-not-stripped.txt,14,ahatia,aha,tia,no,no
mbc085-not-stripped.txt,14,fakautua,fakautu,a,no,no
mbc044-not-stripped.txt,56,fakafifia,fakafifi,a,no,no
mbc045-not-stripped.txt,1,kapia,kapi,a,no,no
mbc063-not-stripped.txt,35,taea,tae,a,no,no
mbc044-not-stripped.txt,7,poroa,poro,a,no,no
mbc082-not-stripped.txt,68,hainatia,haina,tia,no,no
mbc082-not-stripped.txt,68,fakanuia,fakanui,a,no,no
mbc047-not-stripped.txt,23,ekehia,eke,hia,no,no
mbc090-not-stripped.txt,63,pakaNahia,pakaNa,hia,no,no
mbc082-not-stripped.txt,68,tautokohia,tautoko,hia,no,no
mbc062-not-stripped.txt,57,pAkia,pA,kia,no,no
mbc052-not-stripped.txt,52,tirohia,titiro,hia,no,no
mbc080-not-stripped.txt,11,tohua,tohu,a,no,no
mbc085-not-stripped.txt,12,tukua,tuku,a,no,no
mbc065-not-stripped.txt,5,fakahokia,fakahoki,a,no,no
mbc050-not-stripped.txt,37,mOhiotia,mOhio,tia,no,no
mbc084-not-stripped.txt,1,haNaia,haNa,ia,no,no
mbc049-not-stripped.txt,69,nohoia,noho,ia,no,no
mbc066-not-stripped.txt,11,tAria,tatari,a,no,no
mbc070-not-stripped.txt,44,tInihia,tIni,hia,no,no
mbc083-not-stripped.txt,21,fakamahia,fakamahi,a,no,no
mbc049-not-stripped.txt,73,murua,muru,a,no,no
mbc087-not-stripped.txt,17,mOhiotia,mOhio,tia,no,no
mbc063-not-stripped.txt,12,poua,pou,a,no,no
mbc077-not-stripped.txt,22,rapua,rapu,a,no,no
mbc049-not-stripped.txt,18,kitea,kite,a,no,no
mbc079-not-stripped.txt,56,fakaritea,fakarite,a,no,no
mbc063-not-stripped.txt,14,fakahokia,fakahoki,a,no,no
mbc088-not-stripped.txt,41,taea,tae,a,no,no
mbc066-not-stripped.txt,8,fakahEtia,fakahE,tia,no,no
mbc045-not-stripped.txt,35,hainatia,haina,tia,no,no
mbc066-not-stripped.txt,40,kIia,kI,ia,no,no
mbc067-not-stripped.txt,10,pIkaua,pIkau,a,no,no
mbc060-not-stripped.txt,47,ahatia,aha,tia,no,no
mbc088-not-stripped.txt,5,fakafAnuitia,fakafAnui,tia,no,no
mbc079-not-stripped.txt,52,hokoa,hoko,a,no,no
mbc059-not-stripped.txt,42,purea,pure,a,no,no
mbc084-not-stripped.txt,5,pAkia,pA,kia,no,no
mbc078-not-stripped.txt,68,taea,tae,a,no,no
mbc042-not-stripped.txt,57,fakaaehia,fakaae,hia,no,no
mbc065-not-stripped.txt,7,meatia,mea,tia,no,no
mbc050-not-stripped.txt,50,fakanuihia,fakanui,hia,no,no
mbc059-not-stripped.txt,42,fakanuia,fakanui,a,no,no
mbc090-not-stripped.txt,9,fakaaetia,fakaae,tia,no,no
mbc044-not-stripped.txt,7,ahatia,aha,tia,no,no
mbc085-not-stripped.txt,59,herea,here,a,no,no
mbc079-not-stripped.txt,56,raNahautia,raNahau,tia,no,no
mbc060-not-stripped.txt,49,kitea,kite,a,no,no
mbc069-not-stripped.txt,34,tohua,tohu,a,no,no
mbc046-not-stripped.txt,50,raupatuhia,raupatu,hia,no,no
mbc051-not-stripped.txt,54,taea,tae,a,no,no
mbc063-not-stripped.txt,8,kitea,kite,a,no,no
mbc077-not-stripped.txt,22,huakina,huaki,na,no,no
mbc056-not-stripped.txt,51,karaNahia,karaNa,hia,no,no
mbc045-not-stripped.txt,6,mOhiotia,mOhio,tia,no,no
mbc044-not-stripped.txt,56,fakatikahia,fakatika,hia,no,no
mbc076-not-stripped.txt,22,taea,tae,a,no,no
mbc078-not-stripped.txt,36,hokoa,hoko,a,no,no
mbc079-not-stripped.txt,54,taea,tae,a,no,no
mbc067-not-stripped.txt,10,muia,mui,a,no,no
mbc079-not-stripped.txt,52,fakahoutia,fakahou,tia,no,no
mbc054-not-stripped.txt,11,ahatia,aha,tia,no,no
mbc045-not-stripped.txt,35,fakatArewahia,fakatArewa,hia,no,no
mbc042-not-stripped.txt,59,tohua,tohu,a,no,no
mbc076-not-stripped.txt,19,horahia,hora,hia,no,no
mbc087-not-stripped.txt,14,meatia,mea,tia,no,no
mbc048-not-stripped.txt,7,tohua,tohu,a,no,no
mbc079-not-stripped.txt,54,herea,here,a,no,no
mbc063-not-stripped.txt,14,ahatia,aha,tia,no,no
mbc062-not-stripped.txt,40,taea,tae,a,no,no
mbc066-not-stripped.txt,40,fakamutua,fakamutu,a,no,no
mbc043-not-stripped.txt,8,rapua,rapu,a,no,no
mbc044-not-stripped.txt,40,pahUtia,pahU,tia,no,no
mbc044-not-stripped.txt,41,kohia,kohi,a,no,no
mbc079-not-stripped.txt,54,hokoa,hoko,a,no,no
mbc059-not-stripped.txt,44,kitea,kite,a,no,no
mbc088-not-stripped.txt,47,firifiria,firifiri,a,no,no
mbc042-not-stripped.txt,57,ahatia,aha,tia,no,no
mbc049-not-stripped.txt,67,taNona,taNo,na,no,no
mbc068-not-stripped.txt,38,taea,tae,a,no,no
mbc084-not-stripped.txt,1,meatia,mea,tia,no,no
mbc062-not-stripped.txt,59,mOhiotia,mOhio,tia,no,no
mbc044-not-stripped.txt,9,kitea,kite,a,no,no
mbc069-not-stripped.txt,49,firifirihia,firifiri,hia,no,no
mbc090-not-stripped.txt,65,tOia,tO,ia,no,no
mbc078-not-stripped.txt,34,fakafitia,fakafiti,a,no,no
mbc044-not-stripped.txt,40,fakapaetia,fakapae,tia,no,no
mbc063-not-stripped.txt,12,ahatia,aha,tia,no,no
mbc067-not-stripped.txt,13,mauheretia,mauhere,tia,no,no
mbc077-not-stripped.txt,41,paNahia,paNa,hia,no,no
mbc054-not-stripped.txt,2,ahatia,aha,tia,no,no
mbc044-not-stripped.txt,55,karaNahia,karaNa,hia,no,no
mbc062-not-stripped.txt,33,tautokona,tautoko,na,no,no
mbc058-not-stripped.txt,12,aukatihia,aukati,hia,no,no
mbc044-not-stripped.txt,56,fakanuia,fakanui,a,no,no
mbc047-not-stripped.txt,25,tohua,tohu,a,no,no
mbc047-not-stripped.txt,72,ahatia,aha,tia,no,no
mbc071-not-stripped.txt,5,fakatikaina,fakatika,ina,no,no
mbc068-not-stripped.txt,36,fakapaua,fakapau,a,no,no
mbc044-not-stripped.txt,41,hokoa,hoko,a,no,no
mbc068-not-stripped.txt,34,fakakorea,fakakore,a,no,no
mbc045-not-stripped.txt,35,mauheretia,mauhere,tia,no,no
mbc049-not-stripped.txt,69,takahia,takahi,a,no,no
mbc068-not-stripped.txt,5,taea,tae,a,no,no
mbc066-not-stripped.txt,40,panaia,pana,ia,no,no
mbc090-not-stripped.txt,65,fakakorea,fakakore,a,no,no
mbc077-not-stripped.txt,47,ahatia,aha,tia,no,no
mbc068-not-stripped.txt,3,ahatia,aha,tia,no,no
mbc049-not-stripped.txt,73,fakahokia,fakahoki,a,no,no
mbc062-not-stripped.txt,28,pAkia,pA,kia,no,no
mbc063-not-stripped.txt,35,fakahokia,fakahoki,a,no,no
mbc079-not-stripped.txt,52,herea,here,a,no,no
mbc045-not-stripped.txt,35,taea,tae,a,no,no
mbc057-not-stripped.txt,68,fakawAtia,fakawA,tia,no,no
mbc044-not-stripped.txt,57,taea,tae,a,no,no
mbc068-not-stripped.txt,3,fakatauhia,fakatau,hia,no,no
mbc078-not-stripped.txt,36,hokona,hoko,na,no,no
mbc056-not-stripped.txt,47,kinohia,kino,hia,no,no
mbc051-not-stripped.txt,46,waihaNatia,waihaNa,tia,no,no
mbc068-not-stripped.txt,3,fakaritea,fakarite,a,no,no
mbc068-not-stripped.txt,36,meatia,mea,tia,no,no
mbc071-not-stripped.txt,3,unuhia,unu,hia,no,no
mbc044-not-stripped.txt,40,tahuna,tahu,na,no,no
mbc045-not-stripped.txt,35,kitea,kite,a,no,no
mbc071-not-stripped.txt,7,kitea,kite,a,no,no
mbc053-not-stripped.txt,53,Afinatia,Afina,tia,no,no
mbc041-not-stripped.txt,1,fakakorea,fakakore,a,no,no
mbc047-not-stripped.txt,72,mOhiotia,mOhio,tia,no,no
mbc044-not-stripped.txt,57,kIia,kI,ia,no,no
mbc045-not-stripped.txt,35,tauhia,tau,hia,no,no
mbc046-not-stripped.txt,48,hainahia,haina,hia,no,no
mbc054-not-stripped.txt,9,tohua,tohu,a,no,no
mbc076-not-stripped.txt,22,pOrarutia,pOraru,tia,no,no
mbc047-not-stripped.txt,72,taea,tae,a,no,no
mbc049-not-stripped.txt,73,tAronatia,tArona,tia,no,no
mbc058-not-stripped.txt,10,fakawAtia,fakawA,tia,no,no
mbc055-not-stripped.txt,54,mOhiotia,mOhio,tia,no,no
mbc056-not-stripped.txt,14,mOhiotia,mOhio,tia,no,no
mbc082-not-stripped.txt,76,rapua,rapu,a,no,no
mbc070-not-stripped.txt,46,kitea,kite,a,no,no
mbc058-not-stripped.txt,54,meatia,mea,tia,no,no
mbc044-not-stripped.txt,49,tirohia,titiro,hia,no,no
mbc045-not-stripped.txt,35,fakapaetia,fakapae,tia,no,no
mbc190-not-stripped.txt,22,taea,tae,a,no,no
mbc190-not-stripped.txt,33,tuhituhiNia,tuhituhi,Nia,no,no
mbc190-not-stripped.txt,29,waiatahia,waiata,hia,no,no
mbc190-not-stripped.txt,1,fiua,fiu,a,no,no
mbc190-not-stripped.txt,22,uhia,uhi,a,no,no
mbc190-not-stripped.txt,27,roahia,roa,hia,no,no
mbc190-not-stripped.txt,8,tuhia,tuhi,a,no,no
mbc190-not-stripped.txt,1,fiua,fiu,a,no,no
mbc190-not-stripped.txt,6,tonoa,tono,a,no,no
mbc190-not-stripped.txt,1,fANaia,fANai,a,no,no
mbc190-not-stripped.txt,22,kOrerohia,kOrero,hia,no,no
mbc190-not-stripped.txt,8,kOrerohia,kOrero,hia,no,no
mbc190-not-stripped.txt,22,uhia,uhi,a,no,no
mbc190-not-stripped.txt,1,fiua,fiu,a,no,no
mbc190-not-stripped.txt,22,taea,tae,a,no,no
mbc190-not-stripped.txt,1,fiua,fiu,a,no,no
mbc190-not-stripped.txt,24,waihohia,waiho,hia,no,no
mbc190-not-stripped.txt,2,tIkina,tiki,na,no,no
mbc190-not-stripped.txt,33,katohia,kato,hia,no,no
mbc190-not-stripped.txt,1,fAia,fai,a,no,no
mbc190-not-stripped.txt,29,tuhia,tuhi,a,no,no
mbc190-not-stripped.txt,10,fakaritea,fakarite,a,no,no
mbc190-not-stripped.txt,25,taea,tae,a,no,no
mbc190-not-stripped.txt,22,kOrerohia,kOrero,hia,no,no
mbc190-not-stripped.txt,27,fakaritehia,fakarite,hia,no,no
mbc190-not-stripped.txt,2,fakahokia,fakahoki,a,no,no
mbc190-not-stripped.txt,8,fakawAteahia,fakawAtea,hia,no,no
mbc190-not-stripped.txt,9,mahiNia,mahi,Nia,no,no
mbc190-not-stripped.txt,29,waiatahia,waiata,hia,no,no
mbc190-not-stripped.txt,8,haria,hari,a,no,no
mbc190-not-stripped.txt,33,tuhituhia,tuhituhi,a,no,no
mbc190-not-stripped.txt,1,horahia,hora,hia,no,no
mbc190-not-stripped.txt,2,kitea,kite,a,no,no
mbc190-not-stripped.txt,24,taea,tae,a,no,no
mbc190-not-stripped.txt,1,taea,tae,a,no,no
mbc190-not-stripped.txt,21,fakataumahahia,fakataumaha,hia,no,no
mbc190-not-stripped.txt,9,tukuna,tuku,na,no,no
mbc190-not-stripped.txt,20,taea,tae,a,no,no
mbc190-not-stripped.txt,22,kOrerohia,kOrero,hia,no,no
mbc190-not-stripped.txt,6,tonoa,tono,a,no,no
mbc190-not-stripped.txt,2,tIkina,tiki,na,no,no
mbc049-not-stripped.txt,13,utaina,uta,ina,no,no
mbc257-not-stripped.txt,4,fakatikaia,fakatika,ia,no,no
mbc257-not-stripped.txt,4,taea,tae,a,no,no
mbc257-not-stripped.txt,5,fakatUNia,fakatU,Nia,no,no
mbc257-not-stripped.txt,3,tAkina,taki,na,no,no
mbc170-not-stripped.txt,28,taNohia,taNo,hia,no,no
mbc257-not-stripped.txt,3,manakotia,manako,tia,no,no
mbc257-not-stripped.txt,2,kOrerotia,kOrero,tia,no,no
mbc170-not-stripped.txt,28,kOrerotia,kOrero,tia,no,no
mbc170-not-stripped.txt,10,kohia,kohi,a,no,no
mbc170-not-stripped.txt,28,kIia,kI,ia,no,no
mbc169-not-stripped.txt,21,fAiatia,fai,a/tia,no,yes
mbc170-not-stripped.txt,28,mauria,mau,ria,no,no
mbc170-not-stripped.txt,27,purea,pure,a,no,no
mbc170-not-stripped.txt,28,kIia,kI,ia,no,no
mbc257-not-stripped.txt,2,tAkinatia,taki,na/tia,no,yes
mbc170-not-stripped.txt,26,taNohia,taNo,hia,no,no
mbc170-not-stripped.txt,26,kIia,kI,ia,no,no
mbc170-not-stripped.txt,28,tAmia,tAmi,a,no,no
mbc170-not-stripped.txt,27,purea,pure,a,no,no
mbc257-not-stripped.txt,4,taea,tae,a,no,no
mbc170-not-stripped.txt,26,fakanuia,fakanui,a,no,no
mbc170-not-stripped.txt,28,kIia,kI,ia,no,no
mbc257-not-stripped.txt,4,fakatikaia,fakatika,ia,no,no
mbc170-not-stripped.txt,28,fArikitia,fAriki,tia,no,no
mbc257-not-stripped.txt,3,kOrerohia,kOrero,hia,no,no
mbc231-not-stripped.txt,11,warewareNia,wareware,Nia,no,no
mbc170-not-stripped.txt,26,kaweatia,kawe,a/tia,no,yes
mbc257-not-stripped.txt,5,kOrerotia,kOrero,tia,no,no
mbc257-not-stripped.txt,3,kOrerotia,kOrero,tia,no,no
mbc170-not-stripped.txt,26,uhia,uhi,a,no,no
mbc257-not-stripped.txt,5,meaNatia,mea,Na/Nia,no,yes
mbc257-not-stripped.txt,2,kIia,kI,ia,no,no
mbc169-not-stripped.txt,21,fAiatia,fai,a/tia,no,yes
mbc257-not-stripped.txt,3,kOrerotia,kOrero,tia,no,no
mbc170-not-stripped.txt,27,muia,mui,a,no,no
mbc170-not-stripped.txt,27,muia,mui,a,no,no
mbc170-not-stripped.txt,27,katoatia,katoa,tia,no,no
mbc170-not-stripped.txt,27,kohutia,kohu,tia,no,no
mbc257-not-stripped.txt,3,fArikitia,fAriki,tia,no,no
mbc257-not-stripped.txt,3,fAfAtia,fAfA,tia,no,no
mbc257-not-stripped.txt,2,tukuna,tuku,na,no,no
mbc257-not-stripped.txt,3,kIia,kI,ia,no,no
mbc257-not-stripped.txt,6,tUria,tU,ria,no,no
mbc170-not-stripped.txt,26,mauheretia,mauhere,tia,no,no
mbc231-not-stripped.txt,11,tonutia,tonu,tia,no,no
mbc257-not-stripped.txt,5,fArikihia,fAriki,hia,no,no
mbc170-not-stripped.txt,20,pOfiritia,pOfiri,tia,no,no
mbc170-not-stripped.txt,29,tirohia,titiro,hia,no,no
mbc231-not-stripped.txt,11,taNohia,taNo,hia,no,no
mbc170-not-stripped.txt,29,kOrerotia,kOrero,tia,no,no
mbc170-not-stripped.txt,29,kOrerotia,kOrero,tia,no,no
mbc170-not-stripped.txt,26,kIia,kI,ia,no,no
mbc170-not-stripped.txt,28,tirohia,titiro,hia,no,no
mbc170-not-stripped.txt,26,kinotia,kino,tia,no,no
mbc170-not-stripped.txt,28,tirohia,titiro,hia,no,no
mbc231-not-stripped.txt,11,tonutia,tonu,tia,no,no
mbc170-not-stripped.txt,26,fakanuia,fakanui,a,no,no
mbc169-not-stripped.txt,14,tAria,tatari,a,no,no
mbc170-not-stripped.txt,26,kIia,kI,ia,no,no
mbc170-not-stripped.txt,26,kIia,kI,ia,no,no
mbc257-not-stripped.txt,6,kOkiritia,kOkiri,tia,no,no
mbc257-not-stripped.txt,5,kOrerotia,kOrero,tia,no,no
mbc231-not-stripped.txt,11,haria,hari,a,no,no
mbc170-not-stripped.txt,29,fArikitia,fAriki,tia,no,no
mbc169-not-stripped.txt,14,kOrerotia,kOrero,tia,no,no
mbc170-not-stripped.txt,26,maihia,mai,hia,no,no
mbc170-not-stripped.txt,26,fakanuia,fakanui,a,no,no
mbc231-not-stripped.txt,11,kOrerotia,kOrero,tia,no,no
mbc231-not-stripped.txt,11,Naua,Nau,a,no,no
mbc170-not-stripped.txt,26,tohia,tohi,a,no,no
mbc257-not-stripped.txt,1,fArikitia,fAriki,tia,no,no
mbc257-not-stripped.txt,2,kIia,kI,ia,no,no
mbc170-not-stripped.txt,26,murua,muru,a,no,no
mbc175-not-stripped.txt,18,torohina,toro,hina,no,no
mbc169-not-stripped.txt,19,karafiua,karafiu,a,no,no
mbc147-not-stripped.txt,27,kEtia,kE,tia,no,no
mbc229-not-stripped.txt,33,kitea,kite,a,no,no
mbc195-not-stripped.txt,36,fakapauhia,fakapau,hia,no,no
mbc195-not-stripped.txt,36,kOrerohia,kOrero,hia,no,no
mbc195-not-stripped.txt,36,fakatUhia,fakatU,hia,no,no
mbc195-not-stripped.txt,38,fakatUhia,fakatU,hia,no,no
mbc195-not-stripped.txt,36,kOrerohia,kOrero,hia,no,no
mbc218-not-stripped.txt,28,fAnuihia,fAnui,hia,no,no
mbc195-not-stripped.txt,36,fakaAtaahuahia,fakaAtaahua,hia,no,no
mbc195-not-stripped.txt,38,wahaina,waha,ina,no,no
mbc195-not-stripped.txt,36,fakapaua,fakapau,a,no,no
mbc134-not-stripped.txt,42,horahia,hora,hia,no,no
mbc134-not-stripped.txt,55,fakahokia,fakahoki,a,no,no
mbc027-not-stripped.txt,26,kOhurutia,kOhuru,tia,no,no
mbc028-not-stripped.txt,10,meatia,mea,tia,no,no
mbc027-not-stripped.txt,2,panA,pana,a,no,no
mbc028-not-stripped.txt,10,meatia,mea,tia,no,no
mbc026-not-stripped.txt,31,tohua,tohu,a,no,no
mbc028-not-stripped.txt,14,taea,tae,a,no,no
mbc027-not-stripped.txt,28,katia,kati,a,no,no
mbc028-not-stripped.txt,10,hainatia,haina,tia,no,no
mbc026-not-stripped.txt,31,tohua,tohu,a,no,no
mbc037-not-stripped.txt,26,meatia,mea,tia,no,no
mbc074-not-stripped.txt,19,ekeNia,eke,Nia,no,no
mbc100-not-stripped.txt,43,tautokohia,tautoko,hia,no,no
mbc028-not-stripped.txt,10,hainatia,haina,tia,no,no
mbc032-not-stripped.txt,39,fakapatia,fakapati,a,no,no
mbc032-not-stripped.txt,38,fakatauNia,fakatau,Nia,no,no
mbc028-not-stripped.txt,14,fakahokia,fakahoki,a,no,no
mbc118-not-stripped.txt,22,kitea,kite,a,no,no
mbc027-not-stripped.txt,34,hokona,hoko,na,no,no
mbc037-not-stripped.txt,13,meatia,mea,tia,no,no
mbc027-not-stripped.txt,30,tohua,tohu,a,no,no
mbc027-not-stripped.txt,25,fakatUria,fakatU,ria,no,no
