SubHead,kua,AE,Key,Diff,DiffAbs,Count
panga,4.1103225965464265e-05,-3.9418826220294513e-05,1.684399745169752e-06,8.052205218575878e-05,8.052205218575878e-05,10.0
pani,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
paoho,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,12.0
paopao,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
papa,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,15.0
papaki,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
papaoro,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
papā,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
paraihe,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
paraire,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
parau,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
pare,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,10.0
paru,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
pass,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
patu,-0.0006397879140737747,0.0012271391361791855,0.0005873512221054107,-0.0018669270502529602,0.0018669270502529602,19.0
pau,0.00989764683316383,-0.0010546715314974386,0.008842975301666393,0.010952318364661269,0.010952318364661269,24.0
paunga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
pei,4.1103225965464265e-05,-3.9418826220294513e-05,1.684399745169752e-06,8.052205218575878e-05,8.052205218575878e-05,10.0
peita,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
peka,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,10.0
peke,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pekepeke,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pereki,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
perēhi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,8.0
peti,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
petihana,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
piki,0.0006590985149425449,-0.00042139255029769867,0.0002377059646448462,0.0010804910652402436,0.0010804910652402436,28.0
pikitia,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pirau,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
piri,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,14.0
pirimia,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
piro,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
pito,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,14.0
poari,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
poho,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
poho-o-rāwiri,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
poipoi,6.16548389481965e-05,-5.912823933044188e-05,2.526599617754628e-06,0.00012078307827863839,0.00012078307827863839,12.0
poitūkohu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
poka,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
poro,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
poroporoaki,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
pou,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
pouaka,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
poukai,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
poutāpeta,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
puare,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
puehu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pukapuka,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
puke,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
puku,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pukuriri,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
puna,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
pupuhi,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,14.0
pupuri,-0.0006603395270565067,0.00253311592479896,0.0018727763977424532,-0.0031934554518554667,0.0031934554518554667,21.0
pupuru,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pupū,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,11.0
pure,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
purei,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,13.0
puri,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,16.0
puru,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
purutiti,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
puta,0.07798884768054651,-0.0030527707975351146,0.07493607688301139,0.08104161847808163,0.08104161847808163,127.0
putanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
putaputa,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
putatanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
puāwai,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,11.0
puāwaitanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pā,0.008417313036263654,-0.0020180934222601035,0.0063992196140035505,0.010435406458523758,0.010435406458523758,160.0
pāhi,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
pākaitore,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
pākehā,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pākōkō,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pānga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pānui,0.0006590985149425449,-0.00042139255029769867,0.0002377059646448462,0.0010804910652402436,0.0010804910652402436,18.0
pāoroorotanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pāpaku,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
pātai,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,20.0
pātaka,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
pātere,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pāti,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pātukituki,4.1103225965464265e-05,-3.9418826220294513e-05,1.684399745169752e-06,8.052205218575878e-05,8.052205218575878e-05,10.0
pāua,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pēhea,0.0006590985149425449,-0.00042139255029769867,0.0002377059646448462,0.0010804910652402436,0.0010804910652402436,34.0
pēhi,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,11.0
pēke,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
pēnei,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,17.0
pēneki,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pēnā,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
pēpē,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pērā,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,18.0
pīhopa,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
pīhopatanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pīkau,-0.0006603395270565067,0.00253311592479896,0.0018727763977424532,-0.0031934554518554667,0.0031934554518554667,12.0
pīra,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
pīrangi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,24.0
pō,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,19.0
pōhara,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pōhiri,-0.0007699385208257651,0.0036919331804080493,0.0029219946595822844,-0.004461871701233814,0.004461871701233814,16.0
pōhēhē,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,14.0
pōkaikaha,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pōuri,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,15.0
pōwhiri,-0.0007699385208257651,0.0036919331804080493,0.0029219946595822844,-0.004461871701233814,0.004461871701233814,18.0
pū-o-rei,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pūhaehae,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pūkana,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pūmau,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
pūremu,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
pūrongo,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
pūtake,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,14.0
pūtea,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,13.0
rahi,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,18.0
rahinga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
raka,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rakuraku,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,8.0
rama,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
ranea,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,8.0
ranga,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
rangahau,-0.0003571925580307679,0.0005138323467856644,0.0001566397887548965,-0.0008710249048164323,0.0008710249048164323,13.0
rangatahi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rangatira,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,15.0
rangi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rangimārie,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rapa,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
rapu,-0.0009351999337045533,0.006278129748072207,0.005342929814367654,-0.00721332968177676,0.00721332968177676,30.0
rapuhanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rarata,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
raru,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,10.0
raruraru,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
rata,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,12.0
rau,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,12.0
rauemi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
raupatu,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
raupā,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rawe,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
raweke,-0.0005190418490350034,0.0014933149382504952,0.0009742730892154919,-0.002012356787285499,0.002012356787285499,11.0
rawerawe,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
reka,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
reo,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,43.0
rere,-0.0005190418490350034,0.0014933149382504952,0.0009742730892154919,-0.002012356787285499,0.002012356787285499,27.0
rerekē,0.0028057710120878844,-0.0006726978074200345,0.00213307320466785,0.0034784688195079187,0.0034784688195079187,15.0
rerekētanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
reri,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rewa,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rewherī,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
rikarika,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
rima,0.0028057710120878844,-0.0006726978074200345,0.00213307320466785,0.0034784688195079187,0.0034784688195079187,20.0
ringa,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,11.0
ringa-tū,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
riri,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
riro,0.02983865773660937,-0.0014307938566117918,0.028407863879997577,0.03126945159322116,0.03126945159322116,56.0
rirohanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rite,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,13.0
riu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
roa,0.05073242336485754,-0.0016217807186504937,0.04911064264620704,0.052354204083508035,0.052354204083508035,42.0
roanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
rohe,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,26.0
roko,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
rongo,0.031833829055442825,-0.0014537755637099698,0.030380053491732856,0.0332876046191528,0.0332876046191528,88.0
rongo-mai-te-aru,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rongohanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rongopai,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rongotanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,8.0
rongoā,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,10.0
roro,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
rua,0.00216598309801411,-0.0010386108307952728,0.0011273722672188373,0.003204593928809383,0.003204593928809383,35.0
ruaki,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
rui,4.1103225965464265e-05,-3.9418826220294513e-05,1.684399745169752e-06,8.052205218575878e-05,8.052205218575878e-05,10.0
ruirui,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
ruke,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,11.0
ruku,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rā,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,25.0
rāhoroi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rāhui,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,10.0
rāhuihui,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rākau,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,13.0
rāpopoto,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,10.0
rātapu,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
rēmana,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rīhi,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,13.0
rīpoata,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rītaia,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rōpū,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,15.0
rūkahu,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
rūnanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
rūpeke,0.0016804352250014032,-0.000537190472303793,0.0011432447526976103,0.002217625697305196,0.002217625697305196,10.0
rūri,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
rūruhi,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,8.0
rūrū,4.1103225965464265e-05,-3.9418826220294513e-05,1.684399745169752e-06,8.052205218575878e-05,8.052205218575878e-05,10.0
rūātoki,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
sky,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tae,0.039222358142857044,-0.0061233779343841934,0.03309898020847285,0.04534573607724124,0.04534573607724124,132.0
taenga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,19.0
taetanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
taha,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,39.0
tahitahi,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,10.0
tahu,-0.0003571925580307679,0.0005138323467856644,0.0001566397887548965,-0.0008710249048164323,0.0008710249048164323,13.0
tahuri,0.0028057710120878844,-0.0006726978074200345,0.00213307320466785,0.0034784688195079187,0.0034784688195079187,17.0
tai,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
taina,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
taiāwhio,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
taka,0.004055208733956147,-0.0007778054623019045,0.0032774032716542424,0.0048330141962580515,0.0048330141962580515,18.0
takahi,-0.0013835749051751723,0.003538336953288304,0.0021547620481131317,-0.004921911858463477,0.004921911858463477,23.0
takahuri,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,9.0
takanga,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
takapakari,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
takariri,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,10.0
takatakahi,-0.0006603395270565067,0.00253311592479896,0.0018727763977424532,-0.0031934554518554667,0.0031934554518554667,12.0
takawaenga,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
take,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,19.0
taketake,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
taki,6.16548389481965e-05,-5.912823933044188e-05,2.526599617754628e-06,0.00012078307827863839,0.00012078307827863839,12.0
takitoru,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
takiwā,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
takoha,-0.00031989395703688737,0.0006135695680895927,0.00029367561105270537,-0.0009334635251264801,0.0009334635251264801,9.0
takoto,0.0007219943660047033,-0.0003462036102650909,0.0003757907557396124,0.0010681979762697943,0.0010681979762697943,26.0
tamaiti,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,9.0
tangata,2.0551612982732133e-05,-1.9709413110147257e-05,8.42199872584876e-07,4.026102609287939e-05,4.026102609287939e-05,25.0
tangi,-0.002268695651405339,0.02284511334702936,0.020576417695624023,-0.025113808998434697,0.025113808998434697,44.0
