SubHead,AV,AVP,Key,Diff,DiffAbs,Count
whakaara,0.001775535986677894,-0.00110226916167171,0.0006732668250061841,0.002877805148349604,0.002877805148349604,14.0
whakaari,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakaaro,0.006485205513487755,-0.0016104302246210055,0.0048747752888667496,0.00809563573810876,0.00809563573810876,16.0
whakaata,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakaatu,0.007392708272607645,-0.003059641111668829,0.0043330671609388164,0.010452349384276475,0.010452349384276475,32.0
whakaeke,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakahaere,-0.0043303175918128,0.005692873150963962,0.0013625555591511617,-0.010023190742776762,0.010023190742776762,98.0
whakahau,0.003258263332109983,-0.0016182080086409815,0.0016400553234690017,0.004876471340750964,0.004876471340750964,16.0
whakahihiko,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakahoki,0.00026542385219683516,-0.0002471663733463014,1.8257478850533754e-05,0.0005125902255431365,0.0005125902255431365,16.0
whakahora,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakahuihui,0.0005280707820425522,-0.00043710830051152296,9.096248153102923e-05,0.0009651790825540752,0.0009651790825540752,12.0
whakahē,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,12.0
whakaingoa,-0.00020150443960608076,0.0002501916394646598,4.8687199858579044e-05,-0.00045169607907074054,0.00045169607907074054,8.0
whakairi,-0.0012244209095018997,0.004560790948456788,0.0033363700389548888,-0.005785211857958688,0.005785211857958688,12.0
whakairo,0.008714179463560222,-0.00270492160227274,0.006009257861287483,0.011419101065832962,0.011419101065832962,26.0
whakaiti,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakakaingākau,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakakamakama,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakakapi,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakakaupapa,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakakawe,-0.00020150443960608076,0.0002501916394646598,4.8687199858579044e-05,-0.00045169607907074054,0.00045169607907074054,8.0
whakakeokeo,0.0024642360908692152,-0.0010198803705562763,0.0014443557203129389,0.0034841164614254913,0.0034841164614254913,10.0
whakakite,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakakopi,-0.0011580649464526908,0.0021568122875552428,0.000998747341102552,-0.0033148772340079336,0.0033148772340079336,12.0
whakakore,-0.0014922813121571892,0.007411376320262758,0.005919095008105569,-0.008903657632419947,0.008903657632419947,12.0
whakakotahi,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakakotiti,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakamahana,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakamahi,-0.0004030088792121615,0.0005003832789293196,9.737439971715809e-05,-0.0009033921581414811,0.0009033921581414811,10.0
whakamana,0.0026633039800168417,-0.0016534037425075655,0.0010099002375092761,0.004316707722524407,0.004316707722524407,22.0
whakamanuhiri,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakamau,0.0024642360908692152,-0.0010198803705562763,0.0014443557203129389,0.0034841164614254913,0.0034841164614254913,10.0
whakamawehe,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakamutu,-0.0018698093457774538,0.013929539218716666,0.012059729872939212,-0.01579934856449412,0.01579934856449412,16.0
whakamāmā,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakamāori,-0.00020150443960608076,0.0002501916394646598,4.8687199858579044e-05,-0.00045169607907074054,0.00045169607907074054,8.0
whakamārama,0.002236871637420339,-0.0015870521146751071,0.0006498195227452317,0.0038239237520954457,0.0038239237520954457,34.0
whakamātautau,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakangoikore,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakangāwari,0.004357089731780111,-0.00135246080113637,0.0030046289306437414,0.005709550532916481,0.005709550532916481,12.0
whakanoa,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakanui,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakaoho,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakaora,-0.0012244209095018997,0.004560790948456788,0.0033363700389548888,-0.005785211857958688,0.005785211857958688,14.0
whakaoti,0.0013706231640086596,-0.0010210746438002083,0.0003495485202084513,0.002391697807808868,0.002391697807808868,20.0
whakapahū,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,10.0
whakapai,-0.0017000499819097123,0.010554067517751623,0.008854017535841911,-0.012254117499661335,0.012254117499661335,16.0
whakapau,-0.0004030088792121615,0.0005003832789293196,9.737439971715809e-05,-0.0009033921581414811,0.0009033921581414811,12.0
whakapiri,-0.00020150443960608076,0.0002501916394646598,4.8687199858579044e-05,-0.00045169607907074054,0.00045169607907074054,8.0
whakapuaki,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakapuare,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakapupū,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakaputa,-0.0029845626243143785,0.014822752640525516,0.011838190016211139,-0.017807315264839894,0.017807315264839894,22.0
whakapīataata,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakarahi,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakarangatira,0.003258263332109983,-0.0016182080086409815,0.0016400553234690017,0.004876471340750964,0.004876471340750964,18.0
whakararata,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,10.0
whakarei,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakareka,-0.00020150443960608076,0.0002501916394646598,4.8687199858579044e-05,-0.00045169607907074054,0.00045169607907074054,8.0
whakarite,0.0002924468727148781,-0.00028241690289922334,1.0029969815654753e-05,0.0005748637756141015,0.0005748637756141015,40.0
whakariterite,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakarāhui,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakarāpopoto,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,10.0
whakarārangi,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,10.0
whakatakoto,-0.006122104547509499,0.02280395474228393,0.01668185019477443,-0.02892605928979343,0.02892605928979343,44.0
whakatangi,-0.0004030088792121615,0.0005003832789293196,9.737439971715809e-05,-0.0009033921581414811,0.0009033921581414811,12.0
whakatapu,-0.0012244209095018997,0.004560790948456788,0.0033363700389548888,-0.005785211857958688,0.005785211857958688,10.0
whakatatū,0.004357089731780111,-0.00135246080113637,0.0030046289306437414,0.005709550532916481,0.005709550532916481,14.0
whakatau,0.0018314871097290747,-0.0015743134195323463,0.0002571736901967284,0.0034058005292614208,0.0034058005292614208,48.0
whakatauira,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakatere,-0.0016937857517632703,0.004206071439060699,0.0025122856872974286,-0.005899857190823969,0.005899857190823969,14.0
whakatika,0.0013706231640086596,-0.0010210746438002083,0.0003495485202084513,0.002391697807808868,0.002391697807808868,22.0
whakatikatika,0.002236871637420339,-0.0015870521146751071,0.0006498195227452317,0.0038239237520954457,0.0038239237520954457,26.0
whakatinana,-0.000604513318818242,0.0007505749183939791,0.0001460615995757371,-0.0013550882372122212,0.0013550882372122212,14.0
whakatipu,-0.0004030088792121615,0.0005003832789293196,9.737439971715809e-05,-0.0009033921581414811,0.0009033921581414811,12.0
whakatutuki,0.0005280707820425522,-0.00043710830051152296,9.096248153102923e-05,0.0009651790825540752,0.0009651790825540752,12.0
whakatutū,0.0005280707820425522,-0.00043710830051152296,9.096248153102923e-05,0.0009651790825540752,0.0009651790825540752,12.0
whakatuwhera,-0.0018563190173691122,0.002765808034202672,0.00090948901683356,-0.004622127051571784,0.004622127051571784,30.0
whakatā,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,10.0
whakatīmata,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakatō,0.0013706231640086596,-0.0010210746438002083,0.0003495485202084513,0.002391697807808868,0.002391697807808868,20.0
whakatōmuri,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakatū,-0.0018563190173691122,0.002765808034202672,0.00090948901683356,-0.004622127051571784,0.004622127051571784,36.0
whakauru,0.0005280707820425522,-0.00043710830051152296,9.096248153102923e-05,0.0009651790825540752,0.0009651790825540752,18.0
whakautu,-0.0004030088792121615,0.0005003832789293196,9.737439971715809e-05,-0.0009033921581414811,0.0009033921581414811,16.0
whakawaiwai,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakawhawhai,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakawhiriwhiri,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakawhiti,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whakawhitiwhiti,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whakawā,-0.00203140053604168,0.004203707467646944,0.002172306931605264,-0.006235108003688624,0.006235108003688624,20.0
whakawātea,-0.0033442598356107738,0.011072786322762146,0.0077285264871513725,-0.01441704615837292,0.01441704615837292,24.0
whakawāwā,-0.00020150443960608076,0.0002501916394646598,4.8687199858579044e-05,-0.00045169607907074054,0.00045169607907074054,8.0
whao,-0.00020150443960608076,0.0002501916394646598,4.8687199858579044e-05,-0.00045169607907074054,0.00045169607907074054,8.0
whata-mangō,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whati,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whawhai,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whiri,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whiriwhiri,0.004873468085196281,-0.003258224372121444,0.0016152437130748372,0.008131692457317725,0.008131692457317725,42.0
whiu,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,12.0
whiwhi,-0.0004030088792121615,0.0005003832789293196,9.737439971715809e-05,-0.0009033921581414811,0.0009033921581414811,10.0
whoatu,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
whā,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whāki,-0.0004030088792121615,0.0005003832789293196,9.737439971715809e-05,-0.0009033921581414811,0.0009033921581414811,12.0
whānako,0.0005280707820425522,-0.00043710830051152296,9.096248153102923e-05,0.0009651790825540752,0.0009651790825540752,12.0
whāngai,-0.0008265312777699494,0.0009122102425946571,8.56789648247077e-05,-0.0017387415203646067,0.0017387415203646067,58.0
whāriki,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
whītiki,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
wikitōria,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,10.0
wāhi,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
wānanga,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,10.0
wētahi,-0.00020150443960608076,0.0002501916394646598,4.8687199858579044e-05,-0.00045169607907074054,0.00045169607907074054,8.0
{unclear,-0.00020150443960608076,0.0002501916394646598,4.8687199858579044e-05,-0.00045169607907074054,0.00045169607907074054,8.0
āhei,-0.0004030088792121615,0.0005003832789293196,9.737439971715809e-05,-0.0009033921581414811,0.0009033921581414811,10.0
āhua,0.0024642360908692152,-0.0010198803705562763,0.0014443557203129389,0.0034841164614254913,0.0034841164614254913,10.0
ārahi,-0.0010075221980304031,0.001250958197323298,0.00024343599929289492,-0.0022584803953537014,0.0022584803953537014,32.0
āta,0.0018889226153356042,-0.0014658257867560978,0.0004230968285795064,0.0033547484020917022,0.0033547484020917022,34.0
āwherika,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
āwhina,0.006739351546792517,-0.0038620170180107584,0.0028773345287817585,0.010601368564803275,0.010601368564803275,56.0
ētahi,-0.00020150443960608076,0.0002501916394646598,4.8687199858579044e-05,-0.00045169607907074054,0.00045169607907074054,8.0
īnia,0.000887767993338947,-0.000551134580835855,0.00033663341250309204,0.001438902574174802,0.001438902574174802,8.0
ōrite,-0.0008468928758816351,0.0021030357195303494,0.0012561428436487143,-0.0029499285954119846,0.0029499285954119846,8.0
ū,-0.0012244209095018997,0.004560790948456788,0.0033363700389548888,-0.005785211857958688,0.005785211857958688,10.0
