Argument,mā,nā,Key,Diff,DiffAbs,Count
whakamoemiti,-0.0011146994375262303,0.002282648848182695,0.0011679494106564647,-0.0033973482857089254,0.0033973482857089254,6.0
whakapau,0.002082558702303342,-0.0010661506732333194,0.0010164080290700228,0.0031487093755366616,0.0031487093755366616,6.0
whakarite,0.002082558702303342,-0.0010661506732333194,0.0010164080290700228,0.0031487093755366616,0.0031487093755366616,6.0
whakatika,0.002082558702303342,-0.0010661506732333194,0.0010164080290700228,0.0031487093755366616,0.0031487093755366616,6.0
whakatū,-0.0011146994375262303,0.002282648848182695,0.0011679494106564647,-0.0033973482857089254,0.0033973482857089254,6.0
whakawhiti,-0.0011146994375262303,0.002282648848182695,0.0011679494106564647,-0.0033973482857089254,0.0033973482857089254,6.0
whare,-0.004385377663730362,0.017960495782029445,0.013575118118299083,-0.022345873445759806,0.022345873445759806,20.0
whawhai,0.002082558702303342,-0.0010661506732333194,0.0010164080290700228,0.0031487093755366616,0.0031487093755366616,6.0
whenua,-0.006981131237558509,0.02144363400836045,0.014462502770801942,-0.02842476524591896,0.02842476524591896,32.0
wiki,-0.0011146994375262303,0.002282648848182695,0.0011679494106564647,-0.0033973482857089254,0.0033973482857089254,6.0
wā,-0.001534980460862398,0.001964555008627631,0.00042957454776523297,-0.003499535469490029,0.003499535469490029,18.0
wāhanga,-0.00011013012956183787,0.00011276062628704098,2.630496725203118e-06,-0.00022289075584887885,0.00022289075584887885,12.0
wāhi,-0.0013345868301013531,0.002049695856103113,0.00071510902600176,-0.0033842826862044663,0.0033842826862044663,10.0
wāhine,-0.0011146994375262303,0.002282648848182695,0.0011679494106564647,-0.0033973482857089254,0.0033973482857089254,6.0
wānanga,-0.0011146994375262303,0.002282648848182695,0.0011679494106564647,-0.0033973482857089254,0.0033973482857089254,6.0
wāriu,-7.342008637455914e-05,7.517375085802791e-05,1.7536644834687724e-06,-0.00014859383723258706,0.00014859383723258706,8.0
wēnei,0.002082558702303342,-0.0010661506732333194,0.0010164080290700228,0.0031487093755366616,0.0031487093755366616,6.0
wētahi,0.002082558702303342,-0.0010661506732333194,0.0010164080290700228,0.0031487093755366616,0.0031487093755366616,6.0
āhua,0.004165117404606684,-0.002132301346466639,0.0020328160581400455,0.006297418751073323,0.006297418751073323,12.0
āhuaranga,-0.0022293988750524607,0.00456529769636539,0.0023358988213129294,-0.006794696571417851,0.006794696571417851,12.0
āhuatanga,0.009618512154835454,-0.005744814650864434,0.00387369750397102,0.015363326805699889,0.015363326805699889,38.0
ākonga,0.002082558702303342,-0.0010661506732333194,0.0010164080290700228,0.0031487093755366616,0.0031487093755366616,6.0
ārahi,-0.0011146994375262303,0.002282648848182695,0.0011679494106564647,-0.0033973482857089254,0.0033973482857089254,6.0
āwhina,0.002082558702303342,-0.0010661506732333194,0.0010164080290700228,0.0031487093755366616,0.0031487093755366616,6.0
ēnei,-7.342008637455914e-05,7.517375085802791e-05,1.7536644834687724e-06,-0.00014859383723258706,0.00014859383723258706,8.0
ēnā,0.005015588169045206,-0.0017117957498386767,0.0033037924192065296,0.006727383918883883,0.006727383918883883,8.0
ērā,-0.002192688831865181,0.008980247891014722,0.0067875590591495415,-0.011172936722879903,0.011172936722879903,10.0
ētahi,0.0017816199860283535,-0.0012161164023526871,0.0005655035836756664,0.002997736388381041,0.002997736388381041,10.0
ētehi,-0.0011146994375262303,0.002282648848182695,0.0011679494106564647,-0.0033973482857089254,0.0033973482857089254,6.0
ōtepoti,-0.0011146994375262303,0.002282648848182695,0.0011679494106564647,-0.0033973482857089254,0.0033973482857089254,6.0
