Argument,APV,AVP,Key,Diff,DiffAbs,Count
paora,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
patupaiarehe,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
puehu,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
pā,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
pātai,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
pēhea,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
pēke,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
pēpi,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
pītau,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
pū,-0.00514846763363661,0.0157354574154809,0.010586989781844292,-0.02088392504911751,0.02088392504911751,8.0
reira,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
reo,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
rite,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
rohe,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
roto,-0.00514846763363661,0.0157354574154809,0.010586989781844292,-0.02088392504911751,0.02088392504911751,8.0
runga,-0.006474191469819931,0.026383090121144134,0.019908898651324204,-0.032857281590964064,0.032857281590964064,10.0
rā,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
rātou,0.020683998710670982,-0.008428972244536346,0.012255026466134637,0.02911297095520733,0.02911297095520733,14.0
rāwāhi,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
rīpoata,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
rīwai,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
rūātoki,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
tai,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
take,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
tama-nui-te-rā,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
tangata,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
taonga,-0.00017147638553948813,0.00017469659935243626,3.220213812948127e-06,-0.00034617298489192437,0.00034617298489192437,8.0
tapu,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
tikanga,-0.00017147638553948813,0.00017469659935243626,3.220213812948127e-06,-0.00034617298489192437,0.00034617298489192437,8.0
tohunga,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
tonu,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
tāngata,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
tātou,0.05042172067424354,-0.012842151861867193,0.03757956881237635,0.06326387253611074,0.06326387253611074,20.0
tēhea,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
tēnei,0.012433953783021397,-0.006333727631257379,0.006100226151764018,0.018767681414278776,0.018767681414278776,12.0
tēnā,0.02521086033712177,-0.006421075930933597,0.018789784406188174,0.03163193626805537,0.03163193626805537,10.0
tērā,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
tētahi,0.014930973744291365,-0.005070455872474532,0.009860517871816833,0.020001429616765896,0.020001429616765896,8.0
tōnamana,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
tūpuna,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
tūranga,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
tūruhi,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
utu,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
wai,-0.00514846763363661,0.0157354574154809,0.010586989781844292,-0.02088392504911751,0.02088392504911751,8.0
whakahoki,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
whakamoemiti,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
whakangaro,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
whakapau,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
whakapono,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
whakarewa,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
whakawhiti,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
whare,-0.00025721457830923136,0.00026204489902865346,4.830320719422096e-06,-0.0005192594773378848,0.0005192594773378848,12.0
whawhai,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
whenua,-0.00017147638553948813,0.00017469659935243626,3.220213812948127e-06,-0.00034617298489192437,0.00034617298489192437,8.0
wā,-0.00514846763363661,0.0157354574154809,0.010586989781844292,-0.02088392504911751,0.02088392504911751,8.0
wāhanga,-0.00017147638553948813,0.00017469659935243626,3.220213812948127e-06,-0.00034617298489192437,0.00034617298489192437,8.0
wāhi,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
āhuaranga,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
āhuatanga,-0.0032799648312948375,0.0066831208299622516,0.003403155998667414,-0.009963085661257089,0.009963085661257089,6.0
ēnei,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
ērā,0.0062169768915106985,-0.0031668638156286894,0.003050113075882009,0.009383840707139388,0.009383840707139388,6.0
